key_0,MOEX,PIKK.ME,MGNT.ME,MSNG.ME,ROSN.ME,NKNC.ME,GCHE.ME,NLMK.ME,GAZP.ME,FEES.ME,AFLT.ME,VSMO.ME,LKOH.ME,PLZL.ME,CHMF.ME,RTKM.ME,MVID.ME,LSRG.ME,NMTP.ME,KMAZ.ME,VTBR.ME,TRMK.ME,HYDR.ME,SVAV.ME,GMKN.ME,RSTI.ME,RASP.ME,SNGS.ME,MSRS.ME,BSPB.ME,MAGN.ME
2014-04-15,1311.010009765625,65.8828125,5281.35107421875,0.533078134059906,166.0015869140625,12.137105941772461,335.73040771484375,19.573989868164062,82.72024536132812,0.04026198014616966,40.650997161865234,3418.625,1141.3372802734375,431.70037841796875,102.17393493652344,49.893516540527344,119.7645263671875,231.17855834960938,1.0603017807006836,32.82404708862305,0.031373295933008194,49.92578125,0.38659706711769104,477.302978515625,3010.478515625,0.4176301658153534,16.58854103088379,21.933734893798828,0.6852582097053528,22.582014083862305,3.2904446125030518
2014-04-16,1322.5999755859375,65.42601013183594,5311.5,0.5256279110908508,165.73709106445312,12.132307052612305,342.99993896484375,19.974794387817383,83.52964782714844,0.04178600013256073,42.38570022583008,3476.56787109375,1150.5916748046875,432.0907287597656,105.17903137207031,49.721038818359375,125.61164855957031,233.06472778320312,1.0894402265548706,33.027198791503906,0.03145535662770271,49.85866928100586,0.3885558843612671,476.93536376953125,3025.965087890625,0.43104493618011475,16.97114372253418,21.85287857055664,0.6857476830482483,22.797767639160156,3.3931989669799805
2014-04-17,1329.6700439453125,65.82767486572266,5344.4912109375,0.527259886264801,165.86935424804688,12.232028007507324,342.99993896484375,20.231115341186523,84.06061553955078,0.041824255138635635,42.97484588623047,3452.425048828125,1150.0362548828125,432.7933044433594,105.33931732177734,49.893516540527344,128.40562438964844,232.67784118652344,1.0920710563659668,33.44318771362305,0.03148818016052246,49.77812576293945,0.3897891342639923,483.3680114746094,3030.1884765625,0.42925581336021423,17.025798797607422,21.675689697265625,0.7224579453468323,22.86249351501465,3.403589963912964
2014-04-21,1345.0400390625,66.9460678100586,5374.779296875,0.5330072641372681,169.6382598876953,12.557851791381836,344.02972412109375,20.25908088684082,85.9124984741211,0.041499048471450806,43.899478912353516,3479.223388671875,1165.3980712890625,430.91973876953125,105.61980438232422,50.14606857299805,129.67308044433594,259.713134765625,1.211206078529358,34.19776153564453,0.031619489192962646,50.986167907714844,0.4011063277721405,492.5575256347656,3000.15478515625,0.43283313512802124,17.071346282958984,21.900188446044922,0.7066724300384521,22.92721939086914,3.463625907897949
2014-04-22,1335.6199951171875,66.1584701538086,5322.93603515625,0.53251051902771,168.97706604003906,12.425069808959961,339.2440185546875,20.086637496948242,85.27793884277344,0.04024285450577736,42.82756042480469,3476.51904296875,1155.77392578125,423.73773193359375,106.02049255371094,49.1605110168457,127.65643310546875,244.7204132080078,1.1615666151046753,34.0042839050293,0.03150459751486778,49.865379333496094,0.39537519216537476,481.71392822265625,3014.702880859375,0.43193957209587097,16.92559242248535,21.830514907836914,0.6989633440971375,22.445375442504883,3.463625907897949
2014-04-23,1329.1099853515625,66.12696838378906,5212.04052734375,0.5320848822593689,167.632568359375,12.79675579071045,339.2440185546875,20.081979751586914,84.50091552734375,0.03864232078194618,42.352970123291016,3548.947998046875,1159.9072265625,415.30670166015625,105.9403305053711,48.19960021972656,127.72966003417969,247.0418701171875,1.191300630569458,33.59796905517578,0.03146356716752052,49.09357833862305,0.3924007713794708,482.4490661621094,3016.579345703125,0.42389023303985596,16.70696449279785,21.680850982666016,0.6929061412811279,22.13612937927246,3.4745945930480957
2014-04-24,1300.5400390625,65.7804183959961,4954.90478515625,0.5285370349884033,166.0236358642578,12.649039268493652,350.935791015625,19.40155029296875,82.03388214111328,0.03695251792669296,41.4365234375,3548.996337890625,1145.4708251953125,407.734375,102.57460021972656,46.12994384765625,122.8626937866211,246.12295532226562,1.1218053102493286,32.54350280761719,0.031176341697573662,47.74458694458008,0.38804805278778076,477.85430908203125,3012.825439453125,0.40868812799453735,16.178606033325195,21.396141052246094,0.6773042678833008,22.258386611938477,3.296217679977417
2014-04-25,1280.1199951171875,66.07183837890625,4747.67138671875,0.5046255588531494,164.28977966308594,12.638376235961914,339.2440185546875,19.10327911376953,81.19859313964844,0.03533285856246948,40.29914474487305,3382.4111328125,1133.934326171875,405.0802001953125,98.40751647949219,45.34149932861328,118.3111801147461,243.75311279296875,1.1938323974609375,32.16621398925781,0.030626505613327026,46.375484466552734,0.38478341698646545,481.4382629394531,3046.14453125,0.3952733278274536,15.650252342224121,21.138099670410156,0.6798127293586731,21.575172424316406,3.197505235671997
2014-04-28,1299.1300048828125,64.82743072509766,4622.91552734375,0.51370769739151,161.4832763671875,12.755693435668945,363.4757385253906,19.247753143310547,82.95983123779297,0.038706086575984955,41.28923797607422,3548.996337890625,1150.5916748046875,413.74542236328125,104.05713653564453,46.6596794128418,121.39810180664062,239.400390625,1.2012784481048584,32.6886100769043,0.03138970211148262,46.254669189453125,0.3975514769554138,475.0055847167969,3031.596923828125,0.41405370831489563,16.142173767089844,21.556991577148438,0.6780996918678284,22.797767639160156,3.296217679977417
2014-04-29,1304.780029296875,63.370365142822266,4692.22314453125,0.5158362984657288,164.2089385986328,12.695433616638184,351.4204406738281,19.424854278564453,83.07638549804688,0.03688874840736389,41.690181732177734,3532.14453125,1165.5831298828125,414.5260925292969,101.45269012451172,46.567283630371094,123.279541015625,236.98219299316406,1.2012284994125366,32.94013214111328,0.031660519540309906,47.268089294433594,0.40190431475639343,476.93536376953125,3015.172119140625,0.3988506495952606,16.07840347290039,21.63698387145996,0.70361328125,22.481332778930664,3.3550989627838135
2014-04-30,1306.010009765625,65.1109619140625,4897.93359375,0.5158362984657288,163.55506896972656,12.657572746276855,363.4757385253906,19.1265869140625,83.38072204589844,0.03516068682074547,41.66563415527344,3621.425048828125,1159.9072265625,417.5706481933594,99.7297592163086,47.21405029296875,122.25432586669922,235.0960235595703,1.1964632272720337,32.4177360534668,0.03171796351671219,47.469425201416016,0.4040806293487549,477.85430908203125,3005.7861328125,0.3764938712120056,15.805116653442383,21.417644500732422,0.6914377808570862,22.55324935913086,3.3614492416381836
2014-05-05,1298.2900390625,64.8983154296875,4990.2529296875,0.5161201357841492,162.2914276123047,12.804547309875488,369.35186767578125,19.056678771972656,81.58709716796875,0.03625746816396713,41.11740493774414,3713.1669921875,1151.20849609375,417.6486511230469,98.68799591064453,46.50568389892578,122.2318115234375,239.11019897460938,1.1787915229797363,32.44676208496094,0.031759001314640045,47.42245101928711,0.4134390354156494,474.17852783203125,2998.747314453125,0.37559929490089417,16.4518985748291,21.54666519165039,0.7037968635559082,21.963525772094727,3.352789878845215
2014-05-06,1318.5699462890625,65.37874603271484,5087.28515625,0.5250604152679443,164.60568237304688,12.802878379821777,371.2298278808594,19.66719627380371,83.846923828125,0.03701627999544144,41.362876892089844,3746.967529296875,1162.8067626953125,423.6596984863281,101.81332397460938,48.08256149291992,122.29376983642578,238.52984619140625,1.1959668397903442,34.02362823486328,0.03275197744369507,48.24122619628906,0.41568803787231445,487.9627685546875,3010.478515625,0.37738749384880066,16.852718353271484,21.46065330505371,0.6975560784339905,22.25119972229004,3.4289896488189697
2014-05-07,1363.47998046875,66.8515625,5212.04052734375,0.5265504121780396,168.2423553466797,12.581859588623047,370.7452697753906,20.426856994628906,86.83199310302734,0.03762206435203552,42.68845748901367,3862.853759765625,1183.9061279296875,423.50360107421875,108.74512481689453,49.57936477661133,124.6596450805664,256.1826477050781,1.1913504600524902,35.28125762939453,0.03413886949419975,47.80500030517578,0.41496261954307556,523.8018798828125,3135.77880859375,0.3836476802825928,17.135114669799805,21.753101348876953,0.712790846824646,22.186471939086914,3.5011491775512695
2014-05-08,1371.4200439453125,66.52864837646484,5371.4521484375,0.5213707089424133,166.53054809570312,12.802878379821777,370.7452697753906,20.184511184692383,87.82268524169922,0.037271346896886826,42.132041931152344,3887.479248046875,1198.58935546875,419.9125671386719,111.79031372070312,49.78264617919922,126.46221923828125,250.52406311035156,1.1839044094085693,34.78787612915039,0.03464767336845398,49.52309799194336,0.41351160407066345,527.4776611328125,3183.646240234375,0.3818594217300415,17.04401969909668,21.735898971557617,0.7156664729118347,22.430992126464844,3.485562562942505
2014-05-12,1375.31005859375,65.7804183959961,5350.66015625,0.5309495329856873,168.6096954345703,12.915891647338867,363.4757385253906,20.645904541015625,87.8744888305664,0.037851620465517044,42.23023223876953,3959.42431640625,1203.0313720703125,418.3512268066406,114.19440460205078,49.34531021118164,129.90402221679688,249.1215057373047,1.1888681650161743,35.02973175048828,0.036272548139095306,47.650630950927734,0.41423705220222473,523.25048828125,3167.689697265625,0.38543587923049927,17.2535400390625,21.684288024902344,0.70361328125,22.69708251953125,3.497684955596924
2014-05-13,1385.2900390625,65.64653015136719,5475.41650390625,0.5349228978157043,168.6096954345703,13.581727027893066,355.11578369140625,21.368268966674805,89.65516662597656,0.03825972229242325,43.203956604003906,3958.893310546875,1191.4945068359375,419.9905700683594,119.44332122802734,49.296024322509766,130.839111328125,249.31492614746094,1.225005865097046,34.981361389160156,0.03676493838429451,47.006343841552734,0.4178643822669983,523.8937377929688,3170.9755859375,0.39795613288879395,17.7636775970459,21.805570602416992,0.767856240272522,24.099470138549805,3.555412769317627
2014-05-14,1389.1099853515625,64.50450897216797,5475.41650390625,0.5341424345970154,168.9696807861328,12.748876571655273,350.7540588378906,21.191173553466797,90.56815338134766,0.03760293498635292,43.36760711669922,4007.71044921875,1178.9090576171875,419.6783447265625,122.528564453125,49.27754592895508,131.69534301757812,250.33058166503906,1.2344871759414673,34.845924377441406,0.036650046706199646,46.44930648803711,0.42221716046333313,517.27734375,3139.063720703125,0.39795613288879395,17.918537139892578,21.830514907836914,0.7514590620994568,24.00597381591797,3.611985206604004
2014-05-15,1381.989990234375,64.49663543701172,5421.35693359375,0.5320139527320862,166.77301025390625,12.804547309875488,347.48272705078125,21.19583511352539,91.39696502685547,0.03695889562368393,42.74573516845703,4055.51318359375,1166.01513671875,411.9498596191406,119.80394744873047,49.19131088256836,129.56605529785156,251.49130249023438,1.1999876499176025,34.56537628173828,0.03637923300266266,46.16741943359375,0.4319382309913635,518.2881469726562,3105.274658203125,0.39348509907722473,17.736347198486328,21.723859786987305,0.7340828776359558,23.28680419921875,3.6385395526885986
2014-05-16,1392.300048828125,65.00857543945312,5461.5546875,0.5296013951301575,166.94931030273438,12.587428092956543,347.3010559082031,21.494104385375977,93.43016815185547,0.03695251792669296,43.08121871948242,4104.28125,1183.9061279296875,407.65631103515625,122.76899719238281,49.505455017089844,129.56040954589844,253.6193389892578,1.1987464427947998,34.75885772705078,0.03692086413502693,45.905677795410156,0.43063241243362427,519.2070922851562,3109.029541015625,0.39437878131866455,17.754566192626953,21.99738121032715,0.7189091444015503,23.085437774658203,3.6131393909454346
2014-05-19,1413.8499755859375,66.5601577758789,5537.794921875,0.5401735901832581,167.58116149902344,12.784507751464844,350.2694091796875,21.843637466430664,95.86483764648438,0.03784524276852608,43.817649841308594,4031.852294921875,1195.6279296875,411.8718566894531,124.6522216796875,51.40264129638672,133.7852020263672,257.8753662109375,1.1865352392196655,35.078102111816406,0.03783177584409714,46.79829025268555,0.4297619163990021,529.2236938476562,3117.476806640625,0.40689903497695923,18.16449737548828,22.10576629638672,0.7282703518867493,23.063859939575195,3.6587443351745605
2014-05-20,1425.5799560546875,66.9460678100586,5683.34423828125,0.5545772314071655,168.83009338378906,12.784507751464844,347.7251281738281,22.020740509033203,94.11654663085938,0.03864232078194618,43.86674499511719,4027.0244140625,1220.9227294921875,411.1693115234375,125.5737533569336,52.726966857910156,134.3597869873047,259.1811828613281,1.179883360862732,34.836246490478516,0.03832416608929634,45.52983856201172,0.47524818778038025,528.8560791015625,3132.49365234375,0.4194192588329315,18.15538787841797,22.314783096313477,0.7441168427467346,23.078245162963867,3.6529712677001953
2014-05-21,1439.9000244140625,67.45801544189453,5704.13623046875,0.5603955388069153,169.3884735107422,12.442123413085938,347.7251281738281,22.249101638793945,94.9129867553711,0.03892926871776581,44.349517822265625,4030.40380859375,1230.793701171875,409.8421630859375,124.8124771118164,53.53389358520508,134.1795196533203,266.0004577636719,1.1763094663619995,34.836246490478516,0.03884117305278778,47.221107482910156,0.4634232521057129,532.8075561523438,3084.62646484375,0.41852471232414246,18.1280574798584,22.601207733154297,0.7586787939071655,23.1645450592041,3.636807680130005
2014-05-22,1430.5400390625,68.52127838134766,5717.998046875,0.567632794380188,168.98439025878906,12.28067398071289,345.30194091796875,22.16986656188965,93.74745178222656,0.039260853081941605,43.45761489868164,4031.852294921875,1212.40869140625,411.2473449707031,123.61043548583984,51.944698333740234,135.81875610351562,270.594970703125,1.170352816581726,34.74917984008789,0.038570355623960495,49.194252014160156,0.4817047417163849,535.1968383789062,3076.1796875,0.44624799489974976,18.1280574798584,22.475624084472656,0.7495623230934143,24.732341766357422,3.7320573329925537
2014-05-23,1438.97998046875,66.70979309082031,5780.37548828125,0.567490816116333,171.10763549804688,12.273994445800781,348.6337585449219,22.836322784423828,93.43665313720703,0.0381321907043457,44.09585952758789,3976.277099609375,1207.349853515625,410.1544189453125,124.41178894042969,52.97336196899414,137.99310302734375,274.02880859375,1.169012427330017,34.58472442626953,0.03880014270544052,52.294891357421875,0.49585121870040894,539.4240112304688,3047.552734375,0.44803622364997864,19.020797729492188,22.627872467041016,0.7267407774925232,25.24295425415039,3.844625473022461
2014-05-26,1449.3599853515625,66.33174896240234,5794.23779296875,0.5789854526519775,171.72474670410156,12.517836570739746,352.0262145996094,22.98080062866211,94.40792846679688,0.03945215418934822,44.17768478393555,4000.56396484375,1216.60400390625,414.21380615234375,123.97102355957031,54.26688766479492,140.56178283691406,278.1397399902344,1.1712461709976196,36.74203872680664,0.03935818001627922,53.30830383300781,0.4928768575191498,540.9862670898438,3056.000244140625,0.46681663393974304,20.952028274536133,22.77065658569336,0.7280868887901306,26.177879333496094,3.880993366241455
2014-05-27,1417.3199462890625,69.30887603759766,5807.40625,0.5613888502120972,168.2423553466797,12.424864768981934,354.3888244628906,21.811019897460938,92.20635986328125,0.03755829483270645,43.629451751708984,3919.10595703125,1190.8778076171875,406.0950012207031,120.72552490234375,51.433441162109375,136.77072143554688,276.6888122558594,1.1665302515029907,35.48440933227539,0.03845546767115593,52.516361236572266,0.4733619689941406,529.3155517578125,3066.32470703125,0.4435651898384094,20.405454635620117,22.278648376464844,0.7252724170684814,25.091928482055664,3.8036391735076904
2014-05-28,1425.949951171875,70.09648132324219,5967.51025390625,0.5857261419296265,168.33786010742188,12.661470413208008,355.418701171875,21.89024543762207,91.49410247802734,0.03717569634318352,44.18586730957031,3911.573486328125,1199.885009765625,404.61181640625,120.56525421142578,51.02074432373047,136.7594757080078,281.0415344238281,1.1666297912597656,35.16516876220703,0.03877551853656769,52.97945785522461,0.49766483902931213,526.5587158203125,3087.911376953125,0.4569791257381439,20.48744010925293,22.312198638916016,0.7280868887901306,25.545005798339844,3.8146069049835205
2014-05-29,1447.3900146484375,70.54540252685547,6203.1611328125,0.5772826075553894,168.8374481201172,13.019998550415039,359.2351989746094,22.342309951782227,93.37190246582031,0.03762206435203552,45.24959945678711,3911.187255859375,1220.120361328125,405.1582336425781,122.12787628173828,52.603782653808594,138.8774871826172,294.5350341796875,1.1696081161499023,35.92941665649414,0.03939100727438927,53.08683395385742,0.4979550838470459,534.8292846679688,3106.213623046875,0.47933587431907654,20.542097091674805,22.386167526245117,0.7829075455665588,25.257341384887695,3.8994669914245605
2014-05-30,1432.030029296875,74.01873779296875,6106.1298828125,0.5707548260688782,166.03829956054688,12.916448593139648,357.5389099121094,21.90422821044922,91.75309753417969,0.03671020269393921,45.126861572265625,3912.201416015625,1214.13623046875,404.61181640625,118.0008544921875,51.00226593017578,143.64306640625,288.19940185546875,1.1719410419464111,35.852027893066406,0.03930894285440445,53.35528564453125,0.49773740768432617,526.0073852539062,3123.5771484375,0.4623447060585022,19.130115509033203,21.58021354675293,0.7556195259094238,24.804258346557617,3.869447708129883
2014-06-02,1464.469970703125,74.814208984375,6154.6455078125,0.5801207423210144,168.97706604003906,12.920345306396484,363.4757385253906,22.27705955505371,93.31363677978516,0.03803016617894173,46.673370361328125,3950.684814453125,1256.7049560546875,404.0653076171875,118.44161987304688,52.07404708862305,145.69912719726562,294.1481018066406,1.169260859489441,35.997135162353516,0.04062196984887123,53.8720588684082,0.5245068669319153,544.6620483398438,3190.215576171875,0.4775477647781372,19.72223472595215,22.66571807861328,0.7647359371185303,25.386789321899414,3.9300615787506104
2014-06-03,1472.8299560546875,74.58580780029297,6189.30078125,0.5778502821922302,169.93214416503906,12.60746955871582,366.4440612792969,22.13259506225586,93.36542510986328,0.038795359432697296,47.29524230957031,3982.939697265625,1264.7252197265625,405.3143615722656,116.83890533447266,53.096553802490234,145.8962860107422,292.11688232421875,1.1529293060302734,35.78430938720703,0.04185293987393379,54.95928955078125,0.5336475968360901,555.046142578125,3224.004638671875,0.4873851239681244,19.85887908935547,22.836885452270508,0.7378149628639221,26.55184555053711,3.8994669914245605
2014-06-04,1475.7900390625,74.03448486328125,6217.02294921875,0.5772116184234619,169.16070556640625,13.096268653869629,363.6574401855469,22.52407455444336,93.26829528808594,0.038451023399829865,46.80428695678711,4007.71044921875,1262.8743896484375,403.5968933105469,116.23787689208984,53.42918014526367,146.47085571289062,296.4696044921875,1.1069629192352295,35.45539093017578,0.04195142164826393,54.62372970581055,0.5295124650001526,566.9925537109375,3237.14453125,0.4864906072616577,19.813331604003906,23.1370792388916,0.7436886429786682,27.07684326171875,3.8983113765716553
2014-06-05,1470.699951171875,71.90008544921875,6188.4677734375,0.5745863914489746,168.6096954345703,13.096268653869629,368.1403503417969,22.30968475341797,92.43299865722656,0.037411630153656006,47.1070442199707,3959.42431640625,1255.47119140625,400.55242919921875,114.75535583496094,52.17876434326172,146.35256958007812,297.4852294921875,1.0919716358184814,35.09744644165039,0.03975209221243858,54.630435943603516,0.5335750579833984,593.1826171875,3229.635986328125,0.46949928998947144,19.34874153137207,23.22395133972168,0.7360407710075378,27.644990921020508,3.804216146469116
2014-06-06,1484.93994140625,70.88408660888672,6223.9521484375,0.577566385269165,174.1198272705078,12.581859588623047,374.56170654296875,22.96215057373047,93.22296905517578,0.038195956498384476,47.12340545654297,3971.158203125,1252.7564697265625,401.0207214355469,118.0008544921875,53.07191467285156,145.89064025878906,301.7412414550781,1.1046298742294312,36.151920318603516,0.03848009184002876,57.435791015625,0.5393062233924866,594.56103515625,3273.280517578125,0.4784421920776367,19.394290924072266,23.34351348876953,0.7500519752502441,27.88231658935547,3.932948350906372
2014-06-09,1485.3900146484375,69.1198501586914,6202.46826171875,0.5762182474136353,176.58834838867188,12.247828483581543,368.1403503417969,23.032066345214844,93.50139617919922,0.038055673241615295,48.14622497558594,3876.662109375,1249.3017578125,399.3813781738281,118.80223846435547,54.01435470581055,143.33323669433594,299.37139892578125,1.1216562986373901,36.026161193847656,0.03882475569844246,58.44248962402344,0.5295124650001526,595.47998046875,3298.62109375,0.4739703834056854,19.111894607543945,23.174062728881836,0.737692654132843,27.688138961791992,3.9456472396850586
2014-06-10,1490.81005859375,66.43413543701172,6307.12451171875,0.5750121474266052,178.3809814453125,12.230569839477539,372.5625915527344,22.64990234375,93.72802734375,0.038036543875932693,48.1544075012207,3909.255615234375,1271.75830078125,395.7904357910156,117.56011199951172,54.69807434082031,144.20639038085938,302.7085266113281,1.1000134944915771,35.852027893066406,0.038570355623960495,60.194156646728516,0.5142053961753845,593.0,3238.08349609375,0.476653128862381,19.06634521484375,23.562850952148438,0.7311460375785828,27.896699905395508,3.9035072326660156
2014-06-11,1501.1800537109375,64.12646484375,6348.52734375,0.5931490659713745,183.42091369628906,12.304057121276855,368.20086669921875,22.52407455444336,94.79643249511719,0.038355372846126556,48.06440353393555,3870.2412109375,1294.276611328125,400.31817626953125,117.19950866699219,54.24225616455078,145.69351196289062,304.4495849609375,1.107012391090393,35.939090728759766,0.03855394944548607,58.77806854248047,0.5368396639823914,583.2999877929688,3256.85498046875,0.4784421920776367,18.975250244140625,23.704774856567383,0.7342051863670349,28.227519989013672,3.9081249237060547
2014-06-16,1493.9300537109375,63.18921661376953,6228.83642578125,0.5950151085853577,186.0951690673828,12.202733039855957,383.4063415527344,22.510087966918945,94.01941680908203,0.03774959594011307,46.550628662109375,4138.5263671875,1325.8021240234375,403.5968933105469,114.35467529296875,51.926204681396484,149.276123046875,302.7568664550781,1.1565529108047485,35.020057678222656,0.03810259327292442,60.09348678588867,0.5310360193252563,575.4000244140625,3236.159423828125,0.47575947642326355,18.592649459838867,23.52586555480957,0.7647970914840698,29.047380447387695,3.9531521797180176
2014-06-17,1486.3800048828125,62.9293098449707,6158.84130859375,0.5899397134780884,184.8388214111328,12.247828483581543,375.83392333984375,22.552026748657227,93.7409896850586,0.03703540936112404,45.05322265625,4100.193359375,1314.0804443359375,399.8497619628906,114.79541015625,51.26097106933594,148.26217651367188,297.9688415527344,1.2012784481048584,35.21354293823242,0.03840623423457146,58.62370300292969,0.5386532545089722,569.5,3223.018310546875,0.47575947642326355,18.355798721313477,23.905189514160156,0.7542734146118164,28.766895294189453,3.9583470821380615
2014-06-18,1494.280029296875,62.96080780029297,6237.9365234375,0.5925520658493042,184.30987548828125,12.6636962890625,389.34307861328125,23.23729133605957,93.88990783691406,0.03746264800429344,45.24959945678711,4023.527587890625,1312.1678466796875,399.06915283203125,116.95909881591797,51.987815856933594,152.09266662597656,301.7895812988281,1.1715441942214966,35.329627990722656,0.03770868107676506,57.48277282714844,0.5477216243743896,565.0,3299.920166015625,0.5007991194725037,18.62908363342285,24.24236488342285,0.7604530453681946,28.802854537963867,3.925442695617676
