key_0,IBOVESPA,ABEV3.SA,BTOW3.SA,B3SA3.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,HGTX3.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA
2018-03-14,86051.0,22.276296615600586,23.72193145751953,7.928547382354736,22.020221710205078,10.901945114135742,20.621171951293945,23.419754028320312,26.69258689880371,35.83832931518555,40.98417663574219,26.40999984741211,11.028310775756836,5.541191577911377,20.494117736816406,18.860883712768555,14.394336700439453,2.0458126068115234,9.959613800048828,19.891761779785156,56.01911544799805,11.628920555114746,8.208141326904297,18.495616912841797,20.315099716186523,20.98554801940918,11.026941299438477,31.569255828857422,3.377500057220459,23.97807502746582,12.890955924987793
2018-03-15,84928.0,21.918333053588867,25.105709075927734,7.796604156494141,21.38494873046875,10.66193675994873,20.155527114868164,23.080768585205078,26.75952911376953,35.76239776611328,41.0275764465332,25.270000457763672,10.57497501373291,5.679722309112549,20.276676177978516,18.325883865356445,14.232065200805664,2.060425281524658,9.842225074768066,19.7034912109375,55.901222229003906,11.552667617797852,8.12466812133789,18.414493560791016,20.219762802124023,20.687456130981445,11.091806411743164,31.105003356933594,3.375,23.783998489379883,12.734421730041504
2018-03-16,84886.0,21.670513153076172,25.896440505981445,7.721638202667236,21.54568099975586,10.36653995513916,20.24976921081543,23.141307830810547,26.96871566772461,35.77082443237305,42.10405731201172,25.0,10.636000633239746,5.742061614990234,20.050168991088867,18.534894943237305,13.869345664978027,2.1188771724700928,10.06088924407959,19.654373168945312,57.02121353149414,11.491662979125977,8.013372421264648,18.098121643066406,20.180036544799805,20.667566299438477,10.945860862731934,30.455041885375977,3.4124999046325684,24.034420013427734,12.684699058532715
2018-03-19,83913.0,21.835729598999023,26.548795700073242,7.664662837982178,21.46914291381836,10.292692184448242,20.138896942138672,22.905229568481445,26.02318000793457,34.92716979980469,41.2619743347168,25.0,10.58369255065918,5.887516975402832,19.66058349609375,18.852588653564453,13.840709686279297,2.1065714359283447,9.800793647766113,19.60525894165039,55.40999984741211,11.400156021118164,8.004096031188965,18.041336059570312,19.957578659057617,20.478591918945312,10.937752723693848,30.79859161376953,3.4124999046325684,24.165891647338867,12.633137702941895
2018-03-20,84164.0,21.743942260742188,27.408714294433594,7.814596176147461,21.54568099975586,10.338846206665039,20.10564422607422,22.881019592285156,26.39971923828125,35.062156677246094,41.166481018066406,24.5,10.461641311645508,5.887516975402832,19.270994186401367,19.212081909179688,13.917070388793945,2.095803737640381,9.69031047821045,19.449726104736328,56.785423278808594,11.362028121948242,7.762953281402588,17.96832847595215,20.259483337402344,20.329408645629883,10.986400604248047,31.058574676513672,3.4124999046325684,24.29110336303711,12.598146438598633
2018-03-21,84977.0,21.927515029907227,27.675586700439453,7.862576484680176,21.7293758392334,10.403465270996094,20.28856658935547,22.996030807495117,26.935245513916016,35.64427947998047,41.548458099365234,24.280000686645508,10.636000633239746,5.956781387329102,19.11697769165039,18.643579483032227,13.821617126464844,2.095803737640381,9.844527244567871,19.638002395629883,56.94261932373047,11.438283920288086,7.874250411987305,17.400480270385742,19.854293823242188,21.383668899536133,10.978293418884277,31.197853088378906,3.4124999046325684,24.485183715820312,12.80072021484375
2018-03-22,84768.0,22.037654876708984,27.43836784362793,7.7906060218811035,21.928377151489258,10.855789184570312,20.59345054626465,23.135250091552734,26.441560745239258,35.00310516357422,40.98417663574219,24.520000457763672,10.67959213256836,5.949854850769043,19.470321655273438,18.317523956298828,13.697527885437012,2.0881130695343018,9.678801536560059,19.58888816833496,57.325767517089844,11.54504108428955,8.106118202209473,17.327472686767578,19.84634780883789,21.13502311706543,10.986400604248047,31.522825241088867,3.4625000953674316,24.209720611572266,13.111943244934082
2018-03-23,84377.0,21.955047607421875,26.677288055419922,7.625679969787598,22.586610794067383,10.689629554748535,20.8429012298584,23.292634963989258,26.065017700195312,34.75844192504883,40.39385223388672,23.8700008392334,10.51395034790039,5.922149658203125,19.198511123657227,17.815902709960938,13.160122871398926,2.0435049533843994,9.660387992858887,19.62162971496582,57.178401947021484,11.27052116394043,7.957723140716553,17.18144989013672,19.68745231628418,21.095237731933594,11.018832206726074,31.727100372314453,3.484999895095825,24.065725326538086,13.130359649658203
2018-03-26,85088.0,22.02847671508789,25.767948150634766,7.694648742675781,22.25749397277832,10.76347827911377,21.04245948791504,23.42580223083496,26.14869499206543,34.99467086791992,41.17516326904297,23.229999542236328,10.330869674682617,6.046825408935547,19.00824737548828,17.55673599243164,12.929581642150879,2.0719621181488037,9.780077934265137,19.752601623535156,57.728572845458984,11.674674987792969,8.087570190429688,18.455055236816406,21.053972244262695,21.284210205078125,10.970184326171875,31.931371688842773,3.4749999046325684,24.10328483581543,13.332930564880371
2018-03-27,83808.0,21.881620407104492,24.32486343383789,7.67365837097168,22.234527587890625,10.745017051696777,20.604537963867188,23.141307830810547,25.5211238861084,34.12570571899414,39.79484558105469,23.209999084472656,10.487793922424316,5.929075241088867,18.58242416381836,17.3895263671875,12.583769798278809,2.019662857055664,9.572921752929688,19.97362518310547,57.571380615234375,11.735679626464844,8.226690292358398,17.98455047607422,20.227705001831055,21.34388542175293,10.864781379699707,32.079933166503906,3.4175000190734863,24.15337562561035,13.259267807006836
