key_0,DAX,SAP.DE,SIE.DE,ALV.DE,BAS.DE,DAI.DE,BAYN.DE,ADS.DE,DTE.DE,IFX.DE,DPW.DE,MUV2.DE,VOW3.DE,DB1.DE,RWE.DE,BMW.DE,DBK.DE,EOAN.DE,MRK.DE,HEN3.DE,FRE.DE
2014-04-24,9548.6796875,50.059078216552734,77.20237731933594,84.53404998779297,54.73466110229492,48.943580627441406,72.98666381835938,66.9076156616211,7.869182109832764,7.714567184448242,20.193296432495117,117.15040588378906,168.81568908691406,43.892662048339844,21.229745864868164,65.30523681640625,24.86087417602539,8.528281211853027,53.46963119506836,68.2303466796875,32.228973388671875
2014-04-25,9401.5498046875,49.06625747680664,75.9986801147461,83.46704864501953,54.1544189453125,47.888858795166016,72.05372619628906,66.68962860107422,7.73408842086792,7.514816761016846,19.68103790283203,116.23625946044922,166.1920623779297,42.99921798706055,21.119831085205078,63.94856643676758,24.36288070678711,8.416841506958008,53.29087448120117,67.87458038330078,31.88987159729004
2014-04-28,9446.3603515625,49.41462326049805,74.11396789550781,84.01775360107422,54.314491271972656,48.39453887939453,74.44623565673828,66.39312744140625,7.788126468658447,7.435464382171631,19.610511779785156,117.67780303955078,167.35336303710938,43.5027961730957,21.257226943969727,64.14850616455078,24.452363967895508,8.497325897216797,53.581356048583984,68.23902130126953,31.698213577270508
2014-04-29,9584.1201171875,50.25938415527344,74.55742645263672,85.66989135742188,55.228179931640625,48.972476959228516,76.36477661132812,67.00352478027344,7.984009742736816,7.773852348327637,19.725582122802734,119.50608825683594,165.4178924560547,43.413448333740234,21.539871215820312,64.5055160522461,24.985376358032227,8.611862182617188,54.18464279174805,68.70761108398438,32.27320098876953
2014-04-30,9603.23046875,50.54677963256836,75.23053741455078,85.94524383544922,55.64167022705078,48.20671844482422,76.82572174072266,67.0820083618164,8.163010597229004,7.642510414123535,20.145038604736328,117.044921875,166.96627807617188,42.87738037109375,21.579126358032227,64.39127349853516,24.713037490844727,8.534472465515137,54.31871032714844,69.6534423828125,32.30268478393555
2014-05-02,9556.01953125,50.31163787841797,74.50990295410156,85.42894744873047,56.02849578857422,47.85273742675781,76.82572174072266,67.26510620117188,8.250821113586426,7.5467400550842285,19.907470703125,116.19942474365234,164.12757873535156,43.340354919433594,21.35536766052246,63.57014846801758,24.592426300048828,8.519533157348633,53.46963119506836,68.49935150146484,31.712955474853516
2014-05-05,9529.5,49.41462326049805,74.6366195678711,85.36011505126953,56.00782012939453,47.607112884521484,76.82572174072266,67.00352478027344,8.284594535827637,7.440022945404053,19.836944580078125,115.9788589477539,164.12757873535156,43.705848693847656,21.198341369628906,63.37021255493164,24.331754684448242,8.503275871276855,53.96120071411133,68.44728088378906,31.653982162475586
2014-05-06,9467.5302734375,49.0227165222168,74.36737060546875,85.22244262695312,55.2705192565918,47.07252883911133,76.11123657226562,67.00352478027344,8.274462699890137,7.6607537269592285,19.855504989624023,115.39070129394531,162.53619384765625,43.79519271850586,21.13553237915039,63.148860931396484,23.75594711303711,8.480513572692871,53.648380279541016,68.39522552490234,31.639240264892578
2014-05-07,9521.2998046875,48.81370162963867,75.8957290649414,86.32386016845703,55.980255126953125,46.81245803833008,76.17269897460938,66.82913208007812,8.416312217712402,7.674434185028076,19.877775192260742,116.97140502929688,161.63296508789062,43.47031021118164,21.24152183532715,62.97035598754883,23.771512985229492,8.571561813354492,53.849483489990234,72.06575775146484,32.16999816894531
2014-05-08,9607.400390625,48.30857849121094,76.67971801757812,87.29419708251953,56.77268600463867,46.956939697265625,77.4403305053711,68.05863952636719,8.43657398223877,7.8805694580078125,20.260112762451172,115.86860656738281,164.6867218017578,44.68864822387695,21.716524124145508,63.04889678955078,24.18780517578125,8.74715518951416,54.51980972290039,73.02027130126953,32.05205154418945
2014-05-09,9581.4501953125,47.759918212890625,76.55300903320312,86.8629379272461,56.80025863647461,46.61017608642578,76.97936248779297,68.69876861572266,8.551403045654297,7.799391746520996,20.267534255981445,114.87606811523438,164.12757873535156,44.95668029785156,21.740074157714844,62.92036437988281,24.028289794921875,8.727644920349121,54.76559066772461,73.58430480957031,32.64179229736328
2014-05-12,9702.4599609375,48.68306350708008,78.13681030273438,87.65357208251953,57.537567138671875,47.15921401977539,78.74636840820312,68.97439575195312,8.645968437194824,8.016471862792969,20.404878616333008,115.35395050048828,164.98779296875,45.46837615966797,21.791109085083008,63.33450698852539,24.160568237304688,8.831700325012207,55.2649040222168,73.07233428955078,32.98088455200195
2014-05-13,9754.4296875,48.77886199951172,79.04750061035156,87.65357208251953,57.530670166015625,48.02611541748047,78.78477478027344,70.4146728515625,8.720270156860352,7.985462188720703,20.493967056274414,115.42747497558594,164.8587646484375,45.85824966430664,21.685117721557617,63.870033264160156,24.378442764282227,8.714637756347656,56.17274475097656,73.20249938964844,33.18729019165039
2014-05-14,9754.3896484375,49.00529098510742,78.0655517578125,88.15670776367188,57.66848373413086,48.21393585205078,79.5146255493164,70.50360107421875,8.68649673461914,7.979989051818848,20.527372360229492,115.42747497558594,165.87818908691406,45.17598342895508,21.21404457092285,63.72721862792969,24.269506454467773,8.623587608337402,56.036563873291016,73.12439727783203,33.025115966796875
2014-05-15,9656.0498046875,48.24761962890625,76.37088012695312,88.12078094482422,57.31017303466797,47.679351806640625,79.3993911743164,70.21019744873047,8.858738899230957,7.816722393035889,19.4620304107666,114.72904205322266,164.95541381835938,45.054141998291016,20.523134231567383,62.91323471069336,23.90768051147461,8.434988975524902,55.9457893371582,72.97688293457031,33.025115966796875
2014-05-16,9629.099609375,47.98634719848633,76.12538146972656,87.2223129272461,56.731346130371094,47.108642578125,79.5146255493164,69.58782958984375,8.809584617614746,7.736457824707031,19.74785614013672,114.58197784423828,165.3069610595703,44.99505615234375,20.974580764770508,63.590126037597656,23.91546058654785,8.506528854370117,56.96711349487305,73.8446273803711,32.74498748779297
2014-05-19,9659.3896484375,47.725074768066406,75.79278564453125,87.114501953125,57.04142379760742,47.69379806518555,79.43779754638672,69.27665710449219,8.788516998291016,7.855942249298096,19.859214782714844,114.17761993408203,166.8449249267578,45.467796325683594,21.406396865844727,64.8776626586914,23.499168395996094,8.698379516601562,57.148677825927734,74.35659790039062,32.73008346557617
2014-05-20,9639.080078125,47.759918212890625,74.83458709716797,87.0426254272461,56.80025863647461,48.01166534423828,78.86160278320312,69.24999237060547,8.718292236328125,7.821283340454102,19.866641998291016,114.87606811523438,167.10853576660156,45.38337707519531,21.555570602416992,64.7452163696289,23.530296325683594,8.724392890930176,56.33162307739258,73.38471221923828,32.49150085449219
2014-05-21,9697.8701171875,48.28245162963867,74.77915954589844,87.65357208251953,57.17234802246094,48.510135650634766,79.3993911743164,68.94770050048828,8.707758903503418,7.861415386199951,19.911182403564453,116.4935073852539,167.7237091064453,45.74637985229492,22.332843780517578,65.26024627685547,23.475828170776367,9.000791549682617,56.4904899597168,73.21117401123047,32.357295989990234
2014-05-22,9720.91015625,48.2558479309082,75.3810043334961,87.61764526367188,57.193031311035156,48.77741622924805,79.01525115966797,68.94770050048828,8.718292236328125,7.906108856201172,19.89262580871582,116.8611068725586,167.7237091064453,45.535335540771484,22.47024154663086,65.73111724853516,23.623668670654297,9.000791549682617,56.89902114868164,73.08969116210938,32.20818328857422
2014-05-23,9768.009765625,48.37113952636719,76.26793670654297,87.54576873779297,57.24814987182617,49.225318908691406,79.36096954345703,69.04550170898438,8.718292236328125,7.886042594909668,20.029966354370117,117.26548767089844,169.48138427734375,45.6703987121582,22.870651245117188,66.12841796875,23.88296127319336,9.14061450958252,56.89902114868164,72.59507751464844,32.26782989501953
2014-05-26,9892.8203125,48.86780548095703,77.2657241821289,88.48016357421875,57.723602294921875,50.287269592285156,80.82066345214844,70.03236389160156,8.742871284484863,8.0146484375,20.39745330810547,118.40505981445312,171.458740234375,46.22755813598633,23.09441375732422,67.15109252929688,24.034549713134766,9.215404510498047,57.39833068847656,72.92481994628906,32.58096694946289
2014-05-27,9940.8203125,49.479759216308594,77.17069244384766,89.37861633300781,58.18529510498047,50.25114440917969,81.28160858154297,70.0590591430664,8.665623664855957,8.262742042541504,20.73153305053711,119.25052642822266,171.37083435058594,46.607444763183594,22.921688079833984,67.51895904541016,24.166189193725586,9.199145317077637,57.647987365722656,73.67107391357422,32.68534851074219
2014-05-28,9939.169921875,49.71922302246094,77.62207794189453,89.63018798828125,58.44024658203125,50.05609893798828,80.47493743896484,69.90791320800781,8.588377952575684,8.285544395446777,20.727710723876953,119.65491485595703,171.10719299316406,46.79316711425781,22.98842430114746,67.21731567382812,24.154224395751953,9.212151527404785,57.53451156616211,73.33265686035156,32.74498748779297
2014-05-29,9938.900390625,49.74582290649414,77.44786834716797,89.55831146240234,58.385128021240234,50.31616973876953,80.7054214477539,69.74787139892578,8.56028938293457,8.241762161254883,20.71624755859375,119.94898223876953,171.63450622558594,46.67498016357422,23.161149978637695,67.7838363647461,24.038537979125977,9.221908569335938,57.647987365722656,74.1136245727539,32.670433044433594
2014-05-30,9943.26953125,49.80790710449219,77.17860412597656,89.41455078125,58.205955505371094,50.35228729248047,81.51210021972656,70.00570678710938,8.655091285705566,8.299224853515625,20.796499252319336,119.54463195800781,171.37083435058594,47.274349212646484,23.12189483642578,67.75440979003906,23.707439422607422,9.290194511413574,57.19406509399414,73.52356719970703,32.6406135559082
2014-06-02,9950.1201171875,49.488624572753906,77.5745620727539,89.4864273071289,58.22663116455078,50.07777404785156,81.89622497558594,69.79232788085938,8.732338905334473,8.21895980834961,20.853822708129883,119.103515625,171.94207763671875,46.72563552856445,23.082637786865234,67.30561065673828,23.679515838623047,9.303201675415039,57.53451156616211,74.16569519042969,32.68534851074219
2014-06-03,9919.740234375,49.65714645385742,77.24988555908203,89.19892883300781,58.474700927734375,50.33783721923828,80.97431182861328,69.3477783203125,8.655091285705566,8.163322448730469,20.65128517150879,118.22125244140625,171.94207763671875,46.35419464111328,23.031606674194336,67.70291137695312,23.5757999420166,9.309703826904297,57.05789566040039,73.99212646484375,32.83446502685547
2014-06-04,9926.669921875,49.32012176513672,77.55873107910156,88.76766204833984,58.633182525634766,50.07054138183594,81.08955383300781,69.3033447265625,8.714780807495117,8.269126892089844,20.72389030456543,118.18449401855469,169.4374237060547,46.80160903930664,23.176856994628906,67.15109252929688,23.707439422607422,9.303201675415039,57.48912048339844,73.97478485107422,32.90900802612305
2014-06-05,9947.830078125,49.222557067871094,78.10514068603516,89.23486328125,58.86747360229492,50.79296112060547,80.39811706542969,68.36090087890625,8.770960807800293,8.30743408203125,20.865285873413086,118.1477279663086,171.9860382080078,46.379512786865234,23.26714324951172,68.24736022949219,22.79791831970215,9.322711944580078,57.443729400634766,74.01817321777344,32.92392349243164
2014-06-06,9987.1904296875,48.912147521972656,78.46941375732422,89.05516815185547,59.16377258300781,50.74238967895508,80.82066345214844,67.9697265625,8.851717948913574,8.353951454162598,20.941715240478516,118.3683090209961,173.08453369140625,46.76784133911133,23.282848358154297,68.33564758300781,23.568038940429688,9.377989768981934,57.216766357421875,73.57563018798828,32.98356628417969
2014-06-09,10008.6298828125,49.06291580200195,78.84161376953125,89.88175964355469,59.32915496826172,50.634029388427734,80.66700744628906,68.53872680664062,8.907896995544434,8.32658863067627,20.872926712036133,118.5521011352539,173.1284942626953,46.911354064941406,23.26714324951172,68.11491394042969,23.70187759399414,9.374738693237305,57.67068862915039,73.75785064697266,32.98356628417969
2014-06-10,10028.7998046875,49.27577590942383,79.09500885009766,90.13333129882812,59.1706657409668,50.626808166503906,81.70416259765625,69.49893188476562,8.925453186035156,8.321115493774414,20.888214111328125,119.25052642822266,171.8102569580078,47.071746826171875,23.651853561401367,67.70291137695312,23.576404571533203,9.410507202148438,58.3969612121582,74.42599487304688,33.10285949707031
2014-06-11,9949.8095703125,49.13386917114258,78.33479309082031,89.70206451416016,59.06040573120117,50.323394775390625,80.59017181396484,69.02771759033203,8.837674140930176,8.285544395446777,20.441102981567383,118.84616088867188,172.55728149414062,47.046424865722656,23.15329933166504,67.49689483642578,23.568038940429688,9.296697616577148,58.32887268066406,73.95742797851562,32.99848175048828
2014-06-12,9938.7001953125,49.373329162597656,78.2318344116211,89.05516815185547,59.398048400878906,50.20057678222656,80.01399230957031,69.67675018310547,8.862250328063965,8.336621284484863,20.364673614501953,117.92716217041016,173.43609619140625,47.10551834106445,23.176856994628906,67.21731567382812,23.3380069732666,9.273935317993164,58.465049743652344,74.20906829833984,32.968658447265625
2014-06-13,9912.8701171875,49.816776275634766,78.2397689819336,89.01924133300781,58.915706634521484,49.933292388916016,79.59144592285156,69.49893188476562,8.893852233886719,8.300138473510742,20.181241989135742,118.03746032714844,172.55728149414062,47.13084030151367,23.34565544128418,66.77587127685547,23.300363540649414,9.377989768981934,57.82955551147461,73.4975357055664,32.90900802612305
2014-06-16,9883.98046875,50.2513542175293,78.25559997558594,88.48016357421875,58.68831253051758,49.882720947265625,79.01525115966797,69.4722671508789,8.827140808105469,8.343918800354004,20.08188247680664,117.3390121459961,171.50267028808594,46.96200180053711,23.090490341186523,66.90094757080078,22.94485855102539,9.390997886657715,58.215396881103516,72.81201934814453,33.02830123901367
2014-06-17,9920.3203125,50.535160064697266,78.5090103149414,88.83954620361328,59.3360481262207,50.31616973876953,79.24574279785156,69.16997528076172,8.837674140930176,8.432393074035645,20.097169876098633,117.66986083984375,172.2057342529297,47.42631149291992,23.12189483642578,66.76851654052734,22.836116790771484,9.381243705749512,58.30617904663086,72.84671783447266,33.01339340209961
2014-06-18,9930.330078125,50.87217712402344,78.28726959228516,88.62391662597656,59.274024963378906,50.29449462890625,78.97684478759766,68.62763214111328,8.890341758728027,8.5354585647583,20.169776916503906,118.3683090209961,171.89816284179688,47.24903106689453,23.832429885864258,67.25410461425781,22.949039459228516,9.504809379577637,58.19269561767578,72.94216918945312,32.56605529785156
2014-06-19,10004.0,51.08503341674805,79.14252471923828,88.9832992553711,59.96998596191406,50.64125442504883,79.4762191772461,68.1919937133789,8.988655090332031,8.482558250427246,20.36085319519043,119.02998352050781,173.6118621826172,47.23214340209961,24.42912483215332,68.18113708496094,23.24599266052246,9.709667205810547,58.283477783203125,72.80333709716797,32.71516799926758
2014-06-20,9987.240234375,50.765750885009766,79.38802337646484,88.40828704833984,60.19738006591797,50.626808166503906,79.70669555664062,67.44517517089844,8.943009376525879,8.552790641784668,20.100990295410156,118.6256103515625,172.99667358398438,46.742515563964844,24.75887680053711,68.10020446777344,22.58516502380371,9.706415176391602,58.76009750366211,73.88801574707031,32.670433044433594
2014-06-23,9920.919921875,50.65932083129883,78.0576171875,87.94108581542969,59.7977180480957,50.17890548706055,79.32255554199219,66.63611602783203,8.900875091552734,8.509008407592773,20.024560928344727,119.14025115966797,171.458740234375,46.52302932739258,24.900196075439453,67.32032012939453,22.564254760742188,9.735681533813477,57.87495803833008,74.13097381591797,32.4467658996582
2014-06-24,9938.080078125,50.82783889770508,78.01802825927734,88.0129623413086,59.618560791015625,49.87549591064453,80.35971069335938,66.50276184082031,8.953543663024902,8.418709754943848,19.89845085144043,119.21377563476562,170.79962158203125,46.03339767456055,25.006193161010742,69.2332534790039,22.493154525756836,9.790960311889648,57.82955551147461,73.69710540771484,32.6406135559082
2014-06-25,9867.75,50.28683090209961,77.28948211669922,87.72545623779297,59.274024963378906,49.6370964050293,80.12922668457031,65.3202896118164,8.988655090332031,8.256356239318848,19.913740158081055,118.40505981445312,169.39349365234375,45.99119186401367,24.554746627807617,68.49014282226562,22.279850006103516,9.680400848388672,57.73877716064453,72.81201934814453,32.02925109863281
2014-06-26,9804.900390625,49.932071685791016,76.41838836669922,87.36607360839844,58.5711669921875,49.225318908691406,79.05366516113281,64.77794647216797,8.971097946166992,8.238112449645996,20.01309585571289,118.00068664550781,167.5040283203125,46.34574890136719,24.48015785217285,68.04135131835938,21.748682022094727,9.833231925964355,57.806861877441406,72.39549255371094,32.31256103515625
2014-06-27,9815.169921875,49.94981002807617,75.9986801147461,87.25825500488281,58.32310104370117,49.36258316040039,78.6695327758789,65.5069808959961,8.978120803833008,8.24632453918457,20.242385864257812,117.7066421508789,167.85556030273438,47.502281188964844,24.849166870117188,67.95305633544922,21.748682022094727,9.862500190734863,58.26078796386719,72.90746307373047,32.58096694946289
2014-06-30,9833.0703125,50.02075958251953,76.37879180908203,87.47388458251953,58.59183883666992,49.413150787353516,79.24574279785156,65.76482391357422,8.988655090332031,8.32658863067627,20.1850643157959,119.02998352050781,168.55862426757812,47.8484001159668,24.625408172607422,68.14434814453125,21.493553161621094,9.807219505310059,57.54812240600586,73.26322937011719,32.47658920288086
2014-07-01,9902.41015625,50.13605880737305,76.4500732421875,88.0129623413086,58.819236755371094,49.983863830566406,81.01272583007812,65.6136703491211,9.055367469787598,8.452457427978516,20.2347412109375,119.50788116455078,168.95408630371094,48.0087890625,25.033672332763672,68.64466094970703,21.564653396606445,9.891763687133789,58.256248474121094,73.86198425292969,32.46167755126953
2014-07-02,9911.26953125,50.39325714111328,76.41838836669922,88.22859954833984,59.149993896484375,50.36673355102539,80.28288269042969,65.64034271240234,8.760425567626953,8.510833740234375,20.215635299682617,119.43434143066406,169.4374237060547,48.118534088134766,25.241729736328125,69.07138061523438,21.598112106323242,9.885260581970215,58.77371597290039,74.64293670654297,33.01339340209961
2014-07-03,10029.4296875,51.08503341674805,77.34490203857422,89.37861633300781,60.045780181884766,50.886878967285156,81.43526458740234,66.12044525146484,8.841185569763184,8.595659255981445,20.666568756103516,120.86798858642578,169.17379760742188,48.126976013183594,25.771690368652344,70.13085174560547,22.146011352539062,9.956798553466797,59.26395034790039,74.93797302246094,33.10285949707031
2014-07-04,10009.080078125,51.20920181274414,77.15485382080078,90.34895324707031,59.98377227783203,50.886878967285156,80.74383544921875,65.79150390625,8.753406524658203,8.499887466430664,20.58249855041504,120.68419647216797,168.69041442871094,47.831512451171875,25.253507614135742,70.00578308105469,22.158557891845703,9.859246253967285,59.164093017578125,74.81649017333984,33.386173248291016
2014-07-07,9906.0703125,51.38657760620117,75.951171875,91.03178405761719,59.308475494384766,50.04887008666992,79.6298599243164,65.18692016601562,8.662113189697266,8.405940055847168,20.37613868713379,119.43434143066406,165.92213439941406,46.44705581665039,24.5194149017334,69.09345245361328,21.82814598083496,9.719422340393066,58.92804718017578,74.86854553222656,33.34143829345703
2014-07-08,9772.669921875,50.86330795288086,74.43863677978516,90.99583435058594,58.3575553894043,49.23255157470703,78.74636840820312,64.84017944335938,8.56028938293457,8.195245742797852,19.99016761779785,118.5521011352539,162.5825958251953,45.92365646362305,24.40557289123535,68.20320892333984,21.363895416259766,9.651135444641113,58.265323638916016,75.0247573852539,33.311622619628906
2014-07-09,9808.2001953125,51.02294921875,74.78707885742188,92.43338012695312,58.915706634521484,49.23977279663086,79.24574279785156,64.12003326416016,8.56731128692627,8.249970436096191,20.139204025268555,118.58885192871094,162.14317321777344,45.6197509765625,24.515487670898438,68.21792602539062,21.769594192504883,9.576346397399902,58.247169494628906,75.07682037353516,33.17741394042969
2014-07-10,9659.1298828125,50.52629089355469,73.36957550048828,91.60678100585938,57.4824333190918,48.43789291381836,77.4403305053711,63.84441375732422,8.476019859313965,8.090353965759277,19.72266387939453,117.44927978515625,162.05531311035156,45.25675582885742,24.170034408569336,67.26145935058594,21.334617614746094,9.384495735168457,57.80232620239258,74.20040130615234,33.073036193847656
2014-07-11,9666.33984375,50.60611343383789,73.25871276855469,91.78648376464844,57.43419647216797,48.170597076416016,77.70921325683594,63.59547805786133,8.479530334472656,8.175179481506348,19.779985427856445,118.25802612304688,162.89019775390625,45.13011932373047,24.095449447631836,67.73969268798828,21.288612365722656,9.426766395568848,58.08375549316406,74.04419708251953,33.11777114868164
2014-07-14,9783.009765625,51.51074981689453,74.11396789550781,93.54745483398438,58.1577262878418,48.842445373535156,78.32382202148438,65.32917785644531,8.612956047058105,8.14143180847168,20.00545310974121,119.43434143066406,163.9447784423828,45.71261215209961,24.213214874267578,68.29887390136719,21.78213882446289,9.491802215576172,58.78278732299805,74.7470703125,33.3265266418457
2014-07-15,9719.41015625,51.04068374633789,73.10033416748047,93.43965148925781,57.59268569946289,48.60404968261719,77.47875213623047,64.32452392578125,8.539220809936523,8.03106689453125,19.867881774902344,118.8094253540039,163.90081787109375,45.54377365112305,24.393798828125,68.04135131835938,22.204565048217773,9.560088157653809,58.71924591064453,73.64505004882812,32.98356628417969
2014-07-16,9859.26953125,51.43979263305664,74.67620849609375,94.3740463256836,58.509159088134766,48.95802307128906,78.4390640258789,64.74238586425781,8.725316047668457,8.352126121520996,20.108633041381836,120.31658935546875,166.18577575683594,45.7294921875,24.684293746948242,70.07936096191406,22.534975051879883,9.683652877807617,58.51951599121094,74.59087371826172,33.86333084106445
2014-07-17,9753.8798828125,52.65483093261719,73.56754302978516,93.36776733398438,57.62714385986328,48.08390426635742,77.20985412597656,65.0535659790039,8.591889381408691,8.28827953338623,19.757057189941406,119.28730773925781,162.5825958251953,45.57754135131836,24.236772537231445,69.50547790527344,22.28821563720703,9.449529647827148,59.00975036621094,74.24378204345703,33.7142219543457
2014-07-18,9720.01953125,53.39095687866211,73.24286651611328,93.18807983398438,57.43419647216797,47.24591064453125,77.47875213623047,65.5069808959961,8.51113224029541,8.345741271972656,19.451337814331055,118.29476165771484,161.26437377929688,45.92365646362305,24.448753356933594,68.87273406982422,22.3676815032959,9.443025588989258,58.12006759643555,74.24378204345703,33.10285949707031
2014-07-21,9612.0498046875,53.23131561279297,72.4826431274414,91.57086181640625,56.455718994140625,46.84135818481445,76.21111297607422,64.51121520996094,8.468997955322266,8.318378448486328,19.1341552734375,117.11846160888672,159.3748779296875,45.26519012451172,24.354536056518555,68.04135131835938,22.108369827270508,9.423515319824219,57.60260009765625,73.7144546508789,32.68534851074219
2014-07-22,9734.330078125,53.86988067626953,74.0743637084961,92.75682067871094,57.24814987182617,47.74436950683594,76.74121856689453,64.4667739868164,8.60944652557373,8.512656211853027,19.325227737426758,118.84616088867188,160.2097625732422,45.6788444519043,24.719621658325195,69.13761138916016,22.29657745361328,9.641382217407227,57.83863830566406,73.7144546508789,32.73008346557617
